"","UNITID_P","INSTNM","BRANCH","Address","City","State","ZIP","sector_cd","Sector_desc","men_total","women_total","Total","MURD10","NEG_M10","FORCIB10","NONFOR10","ROBBE10","AGG_A10","BURGLA10","VEHIC10","ARSON10","MURD11","NEG_M11","FORCIB11","NONFOR11","ROBBE11","AGG_A11","BURGLA11","VEHIC11","ARSON11","MURD12","NEG_M12","FORCIB12","NONFOR12","ROBBE12","AGG_A12","BURGLA12","VEHIC12","ARSON12","FILTER10","FILTER11","FILTER12"
"1898",144892001,"Eastern Illinois University","Main Campus","600 LINCOLN AVE","CHARLESTON","IL","61920",1,"Public, 4-year or above",4218,6199,10417,0,0,3,0,0,2,18,0,0,0,0,2,0,0,7,8,0,0,0,0,5,0,2,9,6,0,0,1,1,1
"1899",144944001,"Elgin Community College","Spartan Drive Campus","1700 SPARTAN DR","ELGIN","IL","601237193",4,"Public, 2-year",5172,6382,11554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
"1900",144962001,"Elmhurst College","Main Campus","190 PROSPECT AVE","ELMHURST","IL","601263096",2,"Private nonprofit, 4-year or above",1278,2020,3298,0,0,2,0,1,2,4,2,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,3,0,0,1,1,1
"1901",144971001,"Eureka College","Main Campus","300 COLLEGE AVE","EUREKA","IL","61530",2,"Private nonprofit, 4-year or above",328,426,754,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1902",145099001,"First Institute Inc","Main Campus","790 MCHENRY AVE","CRYSTAL LAKE","IL","600146013",9,"Private for-profit, less-than 2-year",6,245,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1903",145239001,"Fox College Inc","Main Campus","6640 S. Cicero","Bedford Park","IL","60638",6,"Private for-profit, 2-year",65,335,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1904",145275001,"Garrett-Evangelical Theological Seminary","Main Campus","2121 SHERIDAN RD","EVANSTON","IL","602012926",2,"Private nonprofit, 4-year or above",192,198,390,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,1
"1905",145309001,"Gem City College","Main Campus","700 State St","QUINCY","IL","62301",9,"Private for-profit, less-than 2-year",28,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1906",145336001,"Governors State University","Main Campus","1 UNIVERSITY PKY","UNIVERSITY PARK","IL","60484",1,"Public, 4-year or above",1605,4004,5609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1907",145354001,"Graham Hospital School of Nursing","Graham Hospital School of Nursing","210 W WALNUT ST","CANTON","IL","615202497",5,"Private nonprofit, 2-year",6,69,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1908",145372001,"Greenville College","Main Campus","315 E. COLLEGE AVE.","GREENVILLE","IL","622460159",2,"Private nonprofit, 4-year or above",695,768,1463,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,20,2,0,1,1,1
"1909",145406001,"Hair Professionals Academy of Cosmetology","Main Campus","825 B6 Village Quarter Road","West Dundee","IL","60118",6,"Private for-profit, 2-year",12,247,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1910",145424001,"Hair Professionals Career College Inc","Main Campus","2245 Gateway Drive","Sycamore","IL","60178",9,"Private for-profit, less-than 2-year",2,63,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1911",145433001,"Hair Professionals School of Cosmetology","Main Campus","5460 RTE 34","OSWEGO","IL","60543",9,"Private for-profit, less-than 2-year",3,98,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1912",145460001,"Harrington College of Design","Harrington College of Design","200 W. Madison","CHICAGO","IL","60606",3,"Private for-profit, 4-year or above",143,492,635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1913",145497001,"Hebrew Theological College","Main Campus","7135 N CARPENTER RD","SKOKIE","IL","60077",2,"Private nonprofit, 4-year or above",79,505,584,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1914",145521001,"Highland Community College","Main Campus","2998 W PEARL CITY RD","FREEPORT","IL","610329341",4,"Public, 2-year",776,1288,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1915",145558001,"Rosalind Franklin University of Medicine and Science","Main Campus","3333 GREEN BAY RD","NORTH CHICAGO","IL","60064",2,"Private nonprofit, 4-year or above",921,1163,2084,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1916",145600001,"University of Illinois at Chicago","Main Campus","601 S Morgan","Chicago","IL","60607",1,"Public, 4-year or above",12705,15170,27875,0,0,5,0,4,19,9,4,1,1,0,9,0,6,9,14,0,0,0,0,7,0,3,49,11,1,0,1,1,1
"1917",145600002,"University of Illinois at Chicago","UIC College of Medicine at Rockford","1601 Parkview Avenue, Rockford, IL 61107","Rockford","IL","61107",1,"Public, 4-year or above",12705,15170,27875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1918",145600003,"University of Illinois at Chicago","UIC College of Medicine at Peoria","One Illini Drive, Box 1649","Peoria","IL","61656",1,"Public, 4-year or above",12705,15170,27875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1919",145619001,"Benedictine University","Main Campus","5700 COLLEGE RD","LISLE","IL","605320900",2,"Private nonprofit, 4-year or above",2255,4261,6516,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,1,0,1,1,1
"1920",145619002,"Benedictine University","Bellwood Campus","407 Mannheim Road","Bellwood","IL","601041749",2,"Private nonprofit, 4-year or above",2255,4261,6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1921",145619003,"Benedictine University","Naperville Campus","1832 Centre Point West","Naperville","IL","60563",2,"Private nonprofit, 4-year or above",2255,4261,6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1922",145619004,"Benedictine University","Springfield","1500 N. 5th Street","Springfield","IL","62702",2,"Private nonprofit, 4-year or above",2255,4261,6516,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"1923",145628001,"Illinois College of Optometry","Illinois College of  Optometry","3241 S MICHIGAN AVE","CHICAGO","IL","60616",2,"Private nonprofit, 4-year or above",201,425,626,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1924",145637001,"University of Illinois at Urbana-Champaign","Main Campus","601 E John Street","Champaign","IL","61820",1,"Public, 4-year or above",24361,20159,44520,0,0,7,0,9,4,63,4,0,0,0,5,0,4,4,30,5,4,0,0,10,0,4,6,15,2,1,1,1,1
"1925",145637002,"University of Illinois at Urbana-Champaign","Savoy Campus","11 Airport Road","Savoy","IL","61874",1,"Public, 4-year or above",24361,20159,44520,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1926",145646001,"Illinois Wesleyan University","Main Campus","1312 N PARK ST","BLOOMINGTON","IL","617022900",2,"Private nonprofit, 4-year or above",844,1169,2013,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,7,0,0,0,0,2,0,0,0,2,0,0,1,1,1
"1927",145682001,"Illinois Central College","Main Campus","ONE COLLEGE DR","EAST PEORIA","IL","616350001",4,"Public, 2-year",4820,6305,11125,0,0,0,0,1,2,8,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,6,0,0,1,1,1
"1928",145682002,"Illinois Central College","Thomas Building","201 SW Adams","Peoria","IL","61602",4,"Public, 2-year",4820,6305,11125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1929",145682003,"Illinois Central College","Peoria North","5407 N University","Peoria","IL","61614",4,"Public, 2-year",4820,6305,11125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1930",145682004,"Illinois Central College","South","225 Hanna Dr.","Pekin","IL","61635",4,"Public, 2-year",4820,6305,11125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1931",145691001,"Illinois College","Main Campus","1101 W COLLEGE AVE","JACKSONVILLE","IL","626502299",2,"Private nonprofit, 4-year or above",493,494,987,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,2,0,0,0,3,0,0,1,1,1
"1932",145707001,"Illinois Eastern Community Colleges-Olney Central College","Olney Central College","305 NORTH WEST ST","OLNEY","IL","62450",4,"Public, 2-year",489,988,1477,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
"1933",145725001,"Illinois Institute of Technology","Main Campus","3300 S. Federal Street","CHICAGO","IL","60616",2,"Private nonprofit, 4-year or above",4839,2845,7684,0,0,0,0,1,1,10,0,0,0,0,1,0,8,2,13,2,0,0,0,1,0,13,1,13,0,0,1,1,1
"1934",145725002,"Illinois Institute of Technology","Downtown Campus","565 West Adams Street","Chicago","IL","60661",2,"Private nonprofit, 4-year or above",4839,2845,7684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1935",145725003,"Illinois Institute of Technology","Rice Campus","201 East Loop Road","Wheaton","IL","60189",2,"Private nonprofit, 4-year or above",4839,2845,7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"1936",145725004,"Illinois Institute of Technology","Moffett Campus","6502 South Archer Road","Summit-Argo","IL","60501",2,"Private nonprofit, 4-year or above",4839,2845,7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1937",145725005,"Illinois Institute of Technology","Institute of Design","350 N. LaSalle Street","Chicago","IL","60654",2,"Private nonprofit, 4-year or above",4839,2845,7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1938",145770001,"Argosy University-Chicago","Argosy University - Chicago","225 North Michigan Avenue","CHICAGO","IL","60601",3,"Private for-profit, 4-year or above",347,859,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1939",145813001,"Illinois State University","Main Campus","201 S. School St. Hovey Hall rm 421 Campus Box 1000","NORMAL","IL","617901000",1,"Public, 4-year or above",9158,11548,20706,0,0,4,0,3,16,23,1,1,0,0,2,0,1,21,26,2,1,0,0,7,0,2,14,39,1,2,1,1,1
"1940",145831001,"Illinois Valley Community College","Main Campus","815 N Orlando Smith Road","Oglesby","IL","613489692",4,"Public, 2-year",1604,2340,3944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1941",145886001,"Institute for Clinical Social Work","Main Campus","401 S. State St","CHICAGO","IL","60605",2,"Private nonprofit, 4-year or above",21,73,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1942",146010001,"International Academy of Design and Technology-Chicago","The International Academy of Design and Technology","One N State St, Ste 500","Chicago","IL","606023300",3,"Private for-profit, 4-year or above",203,288,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1943",146010002,"International Academy of Design and Technology-Chicago","International Academy of Design & Technology - Schaumburg","935E National Parkway","Schaumburg","IL","60173",3,"Private for-profit, 4-year or above",203,288,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1944",146205001,"John A Logan College","Main Campus","700 LOGAN COLLEGE ROAD","CARTERVILLE","IL","62918",4,"Public, 2-year",2946,4491,7437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1945",146241001,"The John Marshall Law School","Main Campus","315 S PLYMOUTH CT","CHICAGO","IL","60604",2,"Private nonprofit, 4-year or above",862,752,1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
"1946",146278001,"John Wood Community College","Main Campus","1301 S. 48th St.","Quincy","IL","623058736",4,"Public, 2-year",898,1274,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1947",146296001,"Joliet Junior College","Main Campus","1215 HOUBOLT RD","JOLIET","IL","60431",4,"Public, 2-year",6864,8725,15589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1948",146296002,"Joliet Junior College","North Campus","1125 West 135th Street","Romeoville","IL","60446",4,"Public, 2-year",6864,8725,15589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1949",146296003,"Joliet Junior College","City Center Campus","214 N. OTTOWA STREET JOLIET IL. 60432","JOLIET","IL","60433",4,"Public, 2-year",6864,8725,15589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1950",146296004,"Joliet Junior College","Morris Campus","1715 N. Division Street","Morris","IL","60450",4,"Public, 2-year",6864,8725,15589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1951",146296005,"Joliet Junior College","Weitendorf Agricultural Facility","17840 Laraway Road","Joliet","IL","60433",4,"Public, 2-year",6864,8725,15589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1952",146339001,"Judson University","Elgin Campus","1151 N STATE ST","ELGIN","IL","601231498",2,"Private nonprofit, 4-year or above",497,630,1127,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
"1953",146339002,"Judson University","Rockford Campus","1055 Featherstone Drive","Rockford","IL","61107",2,"Private nonprofit, 4-year or above",497,630,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1954",146348001,"Kankakee Community College","Main Campus","100 College Drive","Kankakee","IL","609016505",4,"Public, 2-year",1492,2421,3913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1955",146366001,"Kaskaskia College","Main Campus","27210 COLLEGE RD","CENTRALIA","IL","62801",4,"Public, 2-year",1991,3113,5104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1956",146393001,"Kendall College","Main Campus","900 North North Branch St.","Chicago","IL","60642",3,"Private for-profit, 4-year or above",437,1375,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1957",146418001,"Kishwaukee College","Kishwaukee College","21193 MALTA RD","MALTA","IL","601509699",4,"Public, 2-year",2326,2595,4921,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,3,1,0,1,1,1
"1958",146427001,"Knox College","Knox College","2 E SOUTH ST","GALESBURG","IL","614019999",2,"Private nonprofit, 4-year or above",610,820,1430,0,0,4,0,1,0,4,0,1,0,0,5,0,0,0,8,0,2,0,0,5,0,0,0,9,0,1,1,1,1
"1959",146454001,"Educators of Beauty-La Salle","Main Campus","122 WRIGHT ST","LA SALLE","IL","61301",9,"Private for-profit, less-than 2-year",1,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1960",146472001,"College of Lake County","Main Campus","19351 W WASHINGTON ST.","GRAYSLAKE","IL","600301198",4,"Public, 2-year",7870,9707,17577,0,0,3,0,0,2,0,1,1,0,0,2,0,0,0,4,0,0,0,0,0,0,1,0,1,2,0,1,1,1
"1961",146472002,"College of Lake County","Lakeshore Campus","1 & 33 & 111 N.  Genesee St.","Waukegan","IL","600854309",4,"Public, 2-year",7870,9707,17577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1962",146472003,"College of Lake County","Southlake Education Center","1120 South Milwaukee Ave.","Vernon Hills","IL","600613195",4,"Public, 2-year",7870,9707,17577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1963",146472004,"College of Lake County","Great Lakes Extension Center","2221 MacDonough St., Building 617","Great Lakes","IL","60088",4,"Public, 2-year",7870,9707,17577,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1964",146481001,"Lake Forest College","Main Campus","555 N SHERIDAN ROAD","LAKE FOREST","IL","600452399",2,"Private nonprofit, 4-year or above",657,913,1570,0,0,4,0,0,3,10,0,0,0,0,3,0,0,1,5,0,0,0,0,1,0,0,0,4,0,1,1,1,1
"1965",146490001,"Lake Forest Graduate School of Management","Main Campus","1905 W. Field Court","LAKE FOREST","IL","60045",2,"Private nonprofit, 4-year or above",386,264,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1966",146490002,"Lake Forest Graduate School of Management","Lake Forest Graduate School - Schaumburg Campus","1300 E. Woodfield Rd.; Suite 600","Schaumburg","IL","60173",2,"Private nonprofit, 4-year or above",386,264,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1967",146506001,"Lake Land College","Main Campus","5001 LAKE LAND BLVD","MATTOON","IL","61938",4,"Public, 2-year",3339,3479,6818,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,2,10,0,0,1,1,1
"1968",146533001,"Lakeview College of Nursing","Main Campus","903 N LOGAN AVE","DANVILLE","IL","61832",2,"Private nonprofit, 4-year or above",37,302,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1969",146603001,"Lewis and Clark Community College","Main Campus","5800 GODFREY RD","GODFREY","IL","62035",4,"Public, 2-year",3754,4729,8483,0,0,0,0,1,2,0,0,2,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
"1970",146612001,"Lewis University","Main Campus","ONE UNIVERSITY PARKWAY","ROMEOVILLE","IL","604462200",2,"Private nonprofit, 4-year or above",2648,3891,6539,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,6,0,0,1,1,1
"1971",146612002,"Lewis University","Lewis University at Oak Brook","2122 York Road Suite 170","Oak Brook","IL","605230406",2,"Private nonprofit, 4-year or above",2648,3891,6539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1972",146612003,"Lewis University","Lewis University at Hickory Hills","9650 S. Roberts Road","Hickory Hills","IL","604572238",2,"Private nonprofit, 4-year or above",2648,3891,6539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1973",146612005,"Lewis University","Lewis University at Tinley Park","18501 Maple Creek Drive","Tinley Park","IL","604772279",2,"Private nonprofit, 4-year or above",2648,3891,6539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1974",146612006,"Lewis University","Lewis University at Shorewood","247 Brookforest Avenue","Shorewood","IL","60404",2,"Private nonprofit, 4-year or above",2648,3891,6539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1975",146612007,"Lewis University","Lewis University at Chicago","3434 South Michigan","Chicago","IL","60616",2,"Private nonprofit, 4-year or above",2648,3891,6539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1976",146621001,"Lexington College","Lexington College","310 SOUTH PEORIA STREET","CHICAGO","IL","606073534",2,"Private nonprofit, 4-year or above",0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1977",146667001,"Lincoln Christian University","Main Campus","100 Campus View Drive","LINCOLN","IL","626562111",2,"Private nonprofit, 4-year or above",557,509,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1978",146667002,"Lincoln Christian University","Lincoln Christian University - Las Vegas Site","8965 Southeastern Ave","Las Vegas","NV","89123",2,"Private nonprofit, 4-year or above",557,509,1066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1
"1979",146667003,"Lincoln Christian University","Lincoln Christian University - Bloomington Normal","1500 North Airport Road","Normal","IL","61761",2,"Private nonprofit, 4-year or above",557,509,1066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1
"1980",146676001,"Lincoln College","Main Campus","300 KEOKUK ST","LINCOLN","IL","62656",2,"Private nonprofit, 4-year or above",524,708,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,2,0,0,1,1,1
"1981",146676002,"Lincoln College","Normal Campus","715 W. Raab Rd","Normal","IL","61761",2,"Private nonprofit, 4-year or above",524,708,1232,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1982",146685001,"Lincoln Land Community College","Main Campus","5250 SHEPHERD RD","SPRINGFIELD","IL","627949256",4,"Public, 2-year",2990,4203,7193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
"1983",146685002,"Lincoln Land Community College","Capital City Center","130 West Mason","Springfield","IL","62702",4,"Public, 2-year",2990,4203,7193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1984",146685003,"Lincoln Land Community College","Eastern Region Education Center","800 South Spressor","Springfield","IL","62568",4,"Public, 2-year",2990,4203,7193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1985",146685005,"Lincoln Land Community College","Southern Region Education Center","102 N.Main","Hillsboro","IL","62049",4,"Public, 2-year",2990,4203,7193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1986",146685006,"Lincoln Land Community College","Western Region Education Center","#32 North Central Park Plaza","Jacksonville","IL","62650",4,"Public, 2-year",2990,4203,7193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1987",146685007,"Lincoln Land Community College","Southern Region Education Center, Litchfield","#1 Lincoln Land Drive","Litchfield","IL","62056",4,"Public, 2-year",2990,4203,7193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1988",146685008,"Lincoln Land Community College","Western Region Education Center, Beardstown","109 White Pine Lane","Beardstown","IL","62618",4,"Public, 2-year",2990,4203,7193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1989",146685012,"Lincoln Land Community College","Aviation Center Abraham Lincoln Capital Airport","815 South Airport Drive","Springfield","IL","62701",4,"Public, 2-year",2990,4203,7193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1990",146685013,"Lincoln Land Community College","Capital City Career Center","2201 Toronto Road","Springfield","IL","62712",4,"Public, 2-year",2990,4203,7193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1991",146700001,"Lincoln College of Technology-Melrose Park","Main Campus","8317 W. North Ave.","Melrose Park","IL","601601605",6,"Private for-profit, 2-year",896,169,1065,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1992",146719001,"Loyola University Chicago","Lake Shore Campus","6427 North Sheridan Road","CHICAGO","IL","60626",2,"Private nonprofit, 4-year or above",5727,9993,15720,0,0,1,0,0,0,3,1,0,0,0,3,0,0,2,5,0,0,0,0,3,0,0,1,11,10,0,1,1,1
"1993",146719002,"Loyola University Chicago","Water Tower Campus","820 N. Michigan Avenue","Chicago","IL","606119810",2,"Private nonprofit, 4-year or above",5727,9993,15720,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,1,1
"1994",146719005,"Loyola University Chicago","Medical Center","2160 South First Avenue","Maywood","IL","60153",2,"Private nonprofit, 4-year or above",5727,9993,15720,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1
"1995",146719006,"Loyola University Chicago","Rome Center","Via Massimi 114/A. Rome, Italy 00136","Rome","nan","nan",2,"Private nonprofit, 4-year or above",5727,9993,15720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1996",146719007,"Loyola University Chicago","Cuneo Mansion & Gardens","1350 N. MILWAUKEE AVE","Vernon Hills","IL","60061",2,"Private nonprofit, 4-year or above",5727,9993,15720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1
"1997",146719008,"Loyola University Chicago","LUREC","2710 S. Country Club Road","Woodstock","IL","60098",2,"Private nonprofit, 4-year or above",5727,9993,15720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1
